indicador,fecha,kpi,nota,store_nbr,disponota,fecha_ejecucion,relleno_disponota
PI,2023-06-01,14.33,1.0,531,7.65,2023-06-05T07:45:17.601902,false
PI,2023-06-02,51.68,5.0,595,7.62,2023-06-05T07:45:17.601902,false
PI,2023-06-04,56.57,4.0,217,8.48,2023-06-05T07:45:17.601902,false
PI,2023-06-03,63.62,5.0,764,8.65,2023-06-05T07:45:17.601902,false
PI,2023-06-01,70.97,7.0,269,7.67,2023-06-05T07:45:17.601902,false
PI,2023-06-02,47.65,3.0,36,7.95,2023-06-05T07:45:17.601902,false
PI,2023-06-03,49.52,5.0,507,8.36,2023-06-05T07:45:17.601902,false
PI,2023-06-01,56.68,6.0,168,7.38,2023-06-05T07:45:17.601902,false
PI,2023-06-03,48.68,3.0,471,6.85,2023-06-05T07:45:17.601902,false
PI,2023-06-03,53.21,4.0,963,7.81,2023-06-05T07:45:17.601902,false
PI,2023-06-02,60.02,5.0,620,7.97,2023-06-05T07:45:17.601902,false
PI,2023-05-31,55.96,4.0,456,9.01,2023-06-05T07:45:17.601902,false
PI,2023-05-29,43.28,4.0,451,7.43,2023-06-05T07:45:17.601902,false
PI,2023-05-29,49.44,5.0,745,8.22,2023-06-05T07:45:17.601902,false
PI,2023-06-03,67.69,6.0,743,9.5,2023-06-05T07:45:17.601902,false
PI,2023-05-30,68.85,6.0,183,8.88,2023-06-05T07:45:17.601902,false
PI,2023-05-29,48.76,3.0,71,5.41,2023-06-05T07:45:17.601902,false
PI,2023-06-02,67.74,8.0,980,9.27,2023-06-05T07:45:17.601902,false
PI,2023-05-31,62.02,5.0,66,8.58,2023-06-05T07:45:17.601902,false
PI,2023-05-31,66.38,6.0,279,8.1,2023-06-05T07:45:17.601902,false
PI,2023-06-02,50.19,5.0,773,8.11,2023-06-05T07:45:17.601902,false
PI,2023-06-02,61.97,7.0,895,9.35,2023-06-05T07:45:17.601902,false
PI,2023-06-02,55.0,6.0,581,7.25,2023-06-05T07:45:17.601902,false
PI,2023-06-03,44.12,4.0,562,7.88,2023-06-05T07:45:17.601902,false
PI,2023-05-29,50.19,5.0,773,8.4,2023-06-05T07:45:17.601902,false
PI,2023-06-04,59.68,5.0,239,8.27,2023-06-05T07:45:17.601902,false
PI,2023-06-01,59.43,5.0,37,8.63,2023-06-05T07:45:17.601902,false
PI,2023-06-04,48.72,3.0,443,8.49,2023-06-05T07:45:17.601902,false
PI,2023-06-03,40.24,2.0,739,7.41,2023-06-05T07:45:17.601902,false
PI,2023-06-01,60.19,5.0,654,8.52,2023-06-05T07:45:17.601902,false
PI,2023-06-02,58.1,5.0,425,8.38,2023-06-05T07:45:17.601902,false
PI,2023-05-29,49.92,4.0,49,7.54,2023-06-05T07:45:17.601902,false
PI,2023-05-29,50.65,5.0,467,7.12,2023-06-05T07:45:17.601902,false
PI,2023-06-02,41.43,4.0,580,8.48,2023-06-05T07:45:17.601902,false
PI,2023-06-03,58.91,5.0,77,8.11,2023-06-05T07:45:17.601902,false
PI,2023-05-30,47.85,3.0,98,6.98,2023-06-05T07:45:17.601902,false
PI,2023-06-04,49.52,4.0,679,6.81,2023-06-05T07:45:17.601902,false
PI,2023-06-02,68.85,6.0,183,9.08,2023-06-05T07:45:17.601902,false
PI,2023-06-04,55.01,4.0,82,7.43,2023-06-05T07:45:17.601902,false
PI,2023-05-30,33.98,3.0,587,7.4,2023-06-05T07:45:17.601902,false
PI,2023-06-03,69.09,6.0,16,7.88,2023-06-05T07:45:17.601902,false
PI,2023-06-01,47.39,3.0,35,8.72,2023-06-05T07:45:17.601902,false
PI,2023-06-01,46.2,3.0,988,6.52,2023-06-05T07:45:17.601902,false
PI,2023-06-01,65.5,7.0,992,9.05,2023-06-05T07:45:17.601902,false
PI,2023-06-01,42.46,2.0,91,6.51,2023-06-05T07:45:17.601902,false
PI,2023-05-31,11.62,1.0,640,5.35,2023-06-05T07:45:17.601902,false
PI,2023-05-30,28.48,2.0,787,7.86,2023-06-05T07:45:17.601902,false
PI,2023-06-04,70.97,7.0,269,9.47,2023-06-05T07:45:17.601902,false
PI,2023-05-31,58.56,5.0,43,8.55,2023-06-05T07:45:17.601902,false
PI,2023-06-04,46.28,3.0,498,8.31,2023-06-05T07:45:17.601902,false
PI,2023-06-04,55.66,6.0,805,8.39,2023-06-05T07:45:17.601902,false
PI,2023-05-29,46.51,4.0,522,7.84,2023-06-05T07:45:17.601902,false
PI,2023-05-31,53.59,5.0,972,8.69,2023-06-05T07:45:17.601902,false
PI,2023-06-03,56.68,6.0,168,7.58,2023-06-05T07:45:17.601902,false
PI,2023-06-02,70.97,7.0,269,7.67,2023-06-05T07:45:17.601902,false
PI,2023-05-30,46.51,4.0,522,8.04,2023-06-05T07:45:17.601902,false
PI,2023-05-30,45.46,3.0,144,7.25,2023-06-05T07:45:17.601902,false
PI,2023-06-01,41.43,4.0,580,8.28,2023-06-05T07:45:17.601902,false
PI,2023-05-30,40.32,2.0,294,6.36,2023-06-05T07:45:17.601902,false
PI,2023-06-01,58.04,5.0,635,8.48,2023-06-05T07:45:17.601902,false
PI,2023-05-30,54.01,4.0,252,7.63,2023-06-05T07:45:17.601902,false
PI,2023-06-02,52.66,5.0,986,8.06,2023-06-05T07:45:17.601902,false
PI,2023-05-29,43.81,3.0,939,6.59,2023-06-05T07:45:17.601902,false
PI,2023-06-03,49.35,5.0,512,8.41,2023-06-05T07:45:17.601902,false
PI,2023-05-29,58.35,5.0,736,8.4,2023-06-05T07:45:17.601902,false
PI,2023-06-01,58.56,5.0,43,8.45,2023-06-05T07:45:17.601902,false
PI,2023-06-04,50.71,4.0,696,7.33,2023-06-05T07:45:17.601902,false
PI,2023-06-03,48.43,3.0,165,7.61,2023-06-05T07:45:17.601902,false
PI,2023-05-31,54.25,5.0,553,8.47,2023-06-05T07:45:17.601902,false
PI,2023-05-30,51.03,4.0,610,6.37,2023-06-05T07:45:17.601902,false
PI,2023-06-02,52.7,4.0,68,7.36,2023-06-05T07:45:17.601902,false
PI,2023-05-29,41.43,4.0,580,8.24,2023-06-05T07:45:17.601902,false
PI,2023-05-30,60.02,5.0,621,8.65,2023-06-05T07:45:17.601902,false
PI,2023-05-30,55.02,4.0,146,7.71,2023-06-05T07:45:17.601902,false
PI,2023-06-02,42.51,4.0,582,8.48,2023-06-05T07:45:17.601902,false
PI,2023-05-31,54.76,4.0,89,7.79,2023-06-05T07:45:17.601902,false
PI,2023-06-02,100.0,10.0,219,7.9,2023-06-05T07:45:17.601902,false
PI,2023-05-29,39.12,4.0,572,7.57,2023-06-05T07:45:17.601902,false
PI,2023-06-04,37.66,3.0,578,8.0,2023-06-05T07:45:17.601902,false
PI,2023-05-31,49.02,4.0,671,7.34,2023-06-05T07:45:17.601902,false
PI,2023-05-30,48.64,5.0,179,8.43,2023-06-05T07:45:17.601902,false
PI,2023-06-03,28.48,2.0,648,6.23,2023-06-05T07:45:17.601902,false
PI,2023-06-02,66.49,6.0,461,7.7,2023-06-05T07:45:17.601902,false
PI,2023-06-02,28.48,2.0,787,7.69,2023-06-05T07:45:17.601902,false
PI,2023-06-02,40.63,4.0,559,6.25,2023-06-05T07:45:17.601902,false
PI,2023-05-31,67.69,6.0,743,9.5,2023-06-05T07:45:17.601902,false
PI,2023-06-03,53.07,5.0,565,8.81,2023-06-05T07:45:17.601902,false
PI,2023-06-04,57.85,6.0,772,8.07,2023-06-05T07:45:17.601902,false
PI,2023-06-03,47.72,4.0,500,7.66,2023-06-05T07:45:17.601902,false
PI,2023-05-29,58.13,6.0,17,8.51,2023-06-05T07:45:17.601902,false
PI,2023-06-04,100.0,10.0,219,7.9,2023-06-05T07:45:17.601902,false
PI,2023-05-29,48.9,5.0,538,7.39,2023-06-05T07:45:17.601902,false
PI,2023-06-03,40.53,4.0,598,7.13,2023-06-05T07:45:17.601902,false
PI,2023-05-29,68.75,9.0,169,7.97,2023-06-05T07:45:17.601902,false
PI,2023-06-02,69.34,9.0,527,8.63,2023-06-05T07:45:17.601902,false
PI,2023-05-31,47.63,3.0,613,8.11,2023-06-05T07:45:17.601902,false
PI,2023-06-03,16.98,1.0,579,5.44,2023-06-05T07:45:17.601902,false
PI,2023-05-31,51.08,4.0,978,8.14,2023-06-05T07:45:17.601902,false
PI,2023-06-04,51.05,4.0,39,8.17,2023-06-05T07:45:17.601902,false
PI,2023-06-03,55.77,4.0,56,7.11,2023-06-05T07:45:17.601902,false
PI,2023-06-03,57.04,4.0,182,8.6,2023-06-05T07:45:17.601902,false
PI,2023-06-04,65.03,6.0,134,9.36,2023-06-05T07:45:17.601902,false
PI,2023-05-31,69.9,6.0,678,9.33,2023-06-05T07:45:17.601902,false
PI,2023-05-30,45.2,3.0,677,7.33,2023-06-05T07:45:17.601902,false
PI,2023-06-03,47.1,4.0,878,7.38,2023-06-05T07:45:17.601902,false
PI,2023-06-01,60.24,5.0,611,8.45,2023-06-05T07:45:17.601902,false
PI,2023-06-03,46.2,3.0,988,6.2,2023-06-05T07:45:17.601902,false
PI,2023-05-29,70.97,7.0,269,9.47,2023-06-05T07:45:17.601902,false
PI,2023-05-30,34.95,3.0,585,5.35,2023-06-05T07:45:17.601902,false
PI,2023-06-03,58.71,5.0,228,7.09,2023-06-05T07:45:17.601902,false
PI,2023-06-03,55.92,4.0,628,8.26,2023-06-05T07:45:17.601902,false
PI,2023-05-31,60.21,5.0,438,6.65,2023-06-05T07:45:17.601902,false
PI,2023-06-03,32.7,2.0,519,7.62,2023-06-05T07:45:17.601902,false
PI,2023-06-04,52.72,4.0,619,7.69,2023-06-05T07:45:17.601902,false
PI,2023-05-29,70.65,7.0,233,9.47,2023-06-05T07:45:17.601902,false
PI,2023-06-02,30.65,2.0,570,6.6,2023-06-05T07:45:17.601902,false
PI,2023-06-01,49.55,4.0,8,7.36,2023-06-05T07:45:17.601902,false
PI,2023-05-29,43.68,3.0,650,7.6,2023-06-05T07:45:17.601902,false
PI,2023-06-03,42.48,4.0,557,8.19,2023-06-05T07:45:17.601902,false
PI,2023-05-30,28.89,2.0,541,6.66,2023-06-05T07:45:17.601902,false
PI,2023-06-01,55.66,4.0,513,7.06,2023-06-05T07:45:17.601902,false
PI,2023-06-02,76.6,8.0,205,6.11,2023-06-05T07:45:17.601902,false
PI,2023-06-04,46.27,4.0,569,7.75,2023-06-05T07:45:17.601902,false
PI,2023-06-02,60.0,5.0,496,6.93,2023-06-05T07:45:17.601902,false
PI,2023-06-04,56.99,4.0,442,8.56,2023-06-05T07:45:17.601902,false
PI,2023-05-29,42.17,2.0,95,6.47,2023-06-05T07:45:17.601902,false
PI,2023-05-29,37.74,3.0,583,8.48,2023-06-05T07:45:17.601902,false
PI,2023-06-03,22.51,2.0,751,7.07,2023-06-05T07:45:17.601902,false
PI,2023-05-29,58.17,5.0,982,6.61,2023-06-05T07:45:17.601902,false
PI,2023-06-03,57.71,4.0,430,6.78,2023-06-05T07:45:17.601902,false
PI,2023-05-29,49.49,4.0,280,8.3,2023-06-05T07:45:17.601902,false
PI,2023-05-30,60.89,5.0,463,8.25,2023-06-05T07:45:17.601902,false
PI,2023-06-03,50.56,4.0,201,6.08,2023-06-05T07:45:17.601902,false
PI,2023-06-03,54.72,5.0,746,8.23,2023-06-05T07:45:17.601902,false
PI,2023-06-04,68.22,9.0,766,8.03,2023-06-05T07:45:17.601902,false
PI,2023-05-31,59.92,5.0,516,8.25,2023-06-05T07:45:17.601902,false
PI,2023-06-02,67.69,6.0,743,9.5,2023-06-05T07:45:17.601902,false
PI,2023-06-02,44.67,3.0,271,6.78,2023-06-05T07:45:17.601902,false
PI,2023-05-30,48.9,5.0,538,7.39,2023-06-05T07:45:17.601902,false
PI,2023-06-01,48.36,5.0,574,8.32,2023-06-05T07:45:17.601902,false
PI,2023-05-30,65.79,6.0,215,7.5,2023-06-05T07:45:17.601902,false
PI,2023-05-29,53.9,4.0,744,8.22,2023-06-05T07:45:17.601902,false
PI,2023-06-04,51.08,4.0,978,8.14,2023-06-05T07:45:17.601902,false
PI,2023-06-02,55.01,4.0,82,7.53,2023-06-05T07:45:17.601902,false
PI,2023-06-04,54.16,4.0,934,8.63,2023-06-05T07:45:17.601902,false
PI,2023-06-01,40.63,4.0,559,6.48,2023-06-05T07:45:17.601902,false
PI,2023-06-01,48.43,3.0,165,8.11,2023-06-05T07:45:17.601902,false
PI,2023-05-31,62.03,5.0,206,6.93,2023-06-05T07:45:17.601902,false
PI,2023-05-30,40.24,2.0,739,7.3,2023-06-05T07:45:17.601902,false
PI,2023-06-03,53.22,4.0,142,8.48,2023-06-05T07:45:17.601902,false
PI,2023-05-31,30.41,1.0,742,7.48,2023-06-05T07:45:17.601902,false
PI,2023-06-04,57.74,4.0,73,7.04,2023-06-05T07:45:17.601902,false
PI,2023-05-31,69.09,6.0,16,7.68,2023-06-05T07:45:17.601902,false
PI,2023-06-02,60.89,5.0,644,8.24,2023-06-05T07:45:17.601902,false
PI,2023-06-04,42.17,2.0,95,6.51,2023-06-05T07:45:17.601902,false
PI,2023-05-30,49.22,5.0,987,7.56,2023-06-05T07:45:17.601902,false
PI,2023-05-29,52.73,5.0,590,7.97,2023-06-05T07:45:17.601902,false
PI,2023-05-29,60.85,5.0,422,8.75,2023-06-05T07:45:17.601902,false
PI,2023-06-03,64.22,5.0,606,8.18,2023-06-05T07:45:17.601902,false
PI,2023-05-29,50.26,4.0,235,8.74,2023-06-05T07:45:17.601902,false
PI,2023-06-03,46.3,3.0,94,8.32,2023-06-05T07:45:17.601902,false
PI,2023-06-03,56.37,4.0,87,7.18,2023-06-05T07:45:17.601902,false
PI,2023-05-31,57.64,6.0,947,8.32,2023-06-05T07:45:17.601902,false
PI,2023-05-31,48.7,5.0,50,8.6,2023-06-05T07:45:17.601902,false
PI,2023-05-29,56.99,4.0,442,7.56,2023-06-05T07:45:17.601902,false
PI,2023-06-04,55.94,6.0,176,8.98,2023-06-05T07:45:17.601902,false
PI,2023-05-30,51.03,4.0,477,6.62,2023-06-05T07:45:17.601902,false
PI,2023-06-04,61.76,7.0,529,7.82,2023-06-05T07:45:17.601902,false
PI,2023-06-01,43.41,3.0,488,5.91,2023-06-05T07:45:17.601902,false
PI,2023-05-31,44.3,4.0,501,7.98,2023-06-05T07:45:17.601902,false
PI,2023-06-04,59.68,5.0,268,9.13,2023-06-05T07:45:17.601902,false
PI,2023-05-31,48.09,3.0,60,6.98,2023-06-05T07:45:17.601902,false
PI,2023-05-31,17.53,1.0,229,5.8,2023-06-05T07:45:17.601902,false
PI,2023-05-31,60.0,5.0,258,7.25,2023-06-05T07:45:17.601902,false
PI,2023-06-04,50.26,4.0,235,7.78,2023-06-05T07:45:17.601902,false
PI,2023-06-03,52.46,4.0,256,5.96,2023-06-05T07:45:17.601902,false
PI,2023-05-31,58.1,5.0,425,8.38,2023-06-05T07:45:17.601902,false
PI,2023-05-29,52.26,4.0,204,6.3,2023-06-05T07:45:17.601902,false
PI,2023-06-04,58.82,5.0,469,8.44,2023-06-05T07:45:17.601902,false
PI,2023-05-30,44.64,3.0,689,7.78,2023-06-05T07:45:17.601902,false
PI,2023-06-01,40.32,2.0,294,6.76,2023-06-05T07:45:17.601902,false
PI,2023-05-29,40.88,4.0,521,8.18,2023-06-05T07:45:17.601902,false
PI,2023-06-01,52.72,4.0,619,7.84,2023-06-05T07:45:17.601902,false
PI,2023-06-02,50.0,4.0,216,6.14,2023-06-05T07:45:17.601902,false
PI,2023-05-30,30.65,2.0,570,7.51,2023-06-05T07:45:17.601902,false
PI,2023-06-03,74.83,7.0,164,8.79,2023-06-05T07:45:17.601902,false
PI,2023-06-02,51.2,4.0,84,7.85,2023-06-05T07:45:17.601902,false
PI,2023-06-04,19.25,1.0,575,5.75,2023-06-05T07:45:17.601902,false
PI,2023-06-02,67.82,8.0,954,8.21,2023-06-05T07:45:17.601902,false
PI,2023-06-03,67.01,6.0,203,7.26,2023-06-05T07:45:17.601902,false
PI,2023-06-02,61.41,5.0,227,6.87,2023-06-05T07:45:17.601902,false
PI,2023-05-30,33.53,2.0,655,5.49,2023-06-05T07:45:17.601902,false
PI,2023-06-04,43.73,4.0,591,8.24,2023-06-05T07:45:17.601902,false
PI,2023-06-03,56.99,4.0,442,6.36,2023-06-05T07:45:17.601902,false
PI,2023-06-03,48.9,5.0,538,6.67,2023-06-05T07:45:17.601902,false
PI,2023-06-01,62.83,5.0,267,7.39,2023-06-05T07:45:17.601902,false
PI,2023-05-30,77.1,10.0,556,8.7,2023-06-05T07:45:17.601902,false
PI,2023-06-02,51.25,4.0,38,8.49,2023-06-05T07:45:17.601902,false
PI,2023-06-02,56.52,4.0,728,8.22,2023-06-05T07:45:17.601902,false
PI,2023-06-02,47.73,4.0,526,8.71,2023-06-05T07:45:17.601902,false
PI,2023-05-30,56.49,6.0,540,7.5,2023-06-05T07:45:17.601902,false
PI,2023-06-03,46.51,4.0,522,8.24,2023-06-05T07:45:17.601902,false
PI,2023-05-29,59.68,5.0,268,9.13,2023-06-05T07:45:17.601902,false
PI,2023-06-04,56.16,4.0,242,8.86,2023-06-05T07:45:17.601902,false
PI,2023-06-02,46.28,3.0,498,6.11,2023-06-05T07:45:17.601902,false
PI,2023-06-04,56.82,4.0,683,7.96,2023-06-05T07:45:17.601902,false
PI,2023-05-29,49.28,4.0,80,7.91,2023-06-05T07:45:17.601902,false
PI,2023-05-31,49.44,5.0,745,8.12,2023-06-05T07:45:17.601902,false
PI,2023-06-02,60.71,7.0,593,8.95,2023-06-05T07:45:17.601902,false
PI,2023-06-02,50.0,4.0,246,6.96,2023-06-05T07:45:17.601902,false
PI,2023-06-01,47.06,3.0,72,7.39,2023-06-05T07:45:17.601902,false
PI,2023-05-30,51.83,4.0,445,7.06,2023-06-05T07:45:17.601902,false
PI,2023-05-29,55.18,4.0,600,8.08,2023-06-05T07:45:17.601902,false
PI,2023-05-31,51.05,4.0,39,8.69,2023-06-05T07:45:17.601902,false
PI,2023-05-31,63.82,5.0,653,8.27,2023-06-05T07:45:17.601902,false
PI,2023-06-03,51.3,4.0,937,7.75,2023-06-05T07:45:17.601902,false
PI,2023-06-01,44.48,4.0,948,8.3,2023-06-05T07:45:17.601902,false
PI,2023-05-29,48.13,3.0,127,8.17,2023-06-05T07:45:17.601902,false
PI,2023-06-02,46.27,4.0,569,7.95,2023-06-05T07:45:17.601902,false
PI,2023-05-31,55.18,4.0,600,7.68,2023-06-05T07:45:17.601902,false
PI,2023-06-02,36.16,3.0,636,8.27,2023-06-05T07:45:17.601902,false
PI,2023-06-04,31.17,2.0,502,7.4,2023-06-05T07:45:17.601902,false
PI,2023-06-01,60.89,5.0,644,8.04,2023-06-05T07:45:17.601902,false
PI,2023-06-04,49.55,4.0,8,7.16,2023-06-05T07:45:17.601902,false
PI,2023-06-03,49.52,4.0,679,6.81,2023-06-05T07:45:17.601902,false
PI,2023-06-04,51.83,4.0,445,8.96,2023-06-05T07:45:17.601902,false
PI,2023-06-04,57.62,6.0,545,8.34,2023-06-05T07:45:17.601902,false
PI,2023-05-31,54.5,4.0,457,8.11,2023-06-05T07:45:17.601902,false
PI,2023-05-29,63.64,5.0,274,9.07,2023-06-05T07:45:17.601902,false
PI,2023-06-02,61.85,5.0,525,8.78,2023-06-05T07:45:17.601902,false
PI,2023-06-01,55.77,4.0,56,7.03,2023-06-05T07:45:17.601902,false
PI,2023-06-01,47.72,4.0,500,8.83,2023-06-05T07:45:17.601902,false
PI,2023-05-29,72.28,7.0,245,9.07,2023-06-05T07:45:17.601902,false
PI,2023-06-02,36.69,3.0,568,7.45,2023-06-05T07:45:17.601902,false
PI,2023-05-30,48.42,3.0,129,6.59,2023-06-05T07:45:17.601902,false
PI,2023-06-02,49.49,4.0,280,4.78,2023-06-05T07:45:17.601902,false
PI,2023-06-04,56.37,4.0,62,6.71,2023-06-05T07:45:17.601902,false
PI,2023-05-31,19.02,1.0,243,5.85,2023-06-05T07:45:17.601902,false
PI,2023-05-30,10.15,1.0,58,6.64,2023-06-05T07:45:17.601902,false
PI,2023-06-01,44.02,3.0,121,7.95,2023-06-05T07:45:17.601902,false
PI,2023-06-01,66.25,8.0,155,7.45,2023-06-05T07:45:17.601902,false
PI,2023-05-31,33.4,2.0,48,6.84,2023-06-05T07:45:17.601902,false
PI,2023-05-30,55.96,4.0,456,9.01,2023-06-05T07:45:17.601902,false
PI,2023-06-03,56.33,4.0,15,8.24,2023-06-05T07:45:17.601902,false
PI,2023-06-01,48.16,3.0,86,7.52,2023-06-05T07:45:17.601902,false
PI,2023-06-03,66.38,6.0,279,7.87,2023-06-05T07:45:17.601902,false
PI,2023-06-04,51.3,4.0,937,7.48,2023-06-05T07:45:17.601902,false
PI,2023-06-03,62.02,5.0,66,8.43,2023-06-05T07:45:17.601902,false
PI,2023-05-31,45.79,3.0,140,7.81,2023-06-05T07:45:17.601902,false
PI,2023-05-30,43.73,4.0,591,8.44,2023-06-05T07:45:17.601902,false
PI,2023-06-04,43.68,3.0,650,7.38,2023-06-05T07:45:17.601902,false
PI,2023-05-29,68.47,6.0,257,6.82,2023-06-05T07:45:17.601902,false
PI,2023-05-30,58.04,5.0,635,7.88,2023-06-05T07:45:17.601902,false
PI,2023-05-29,54.01,4.0,252,6.62,2023-06-05T07:45:17.601902,false
PI,2023-06-03,43.81,3.0,939,6.17,2023-06-05T07:45:17.601902,false
PI,2023-06-01,37.66,3.0,578,7.67,2023-06-05T07:45:17.601902,false
PI,2023-05-31,52.46,4.0,256,4.54,2023-06-05T07:45:17.601902,false
PI,2023-06-04,49.28,4.0,80,7.72,2023-06-05T07:45:17.601902,false
PI,2023-06-01,59.8,5.0,213,6.0,2023-06-05T07:45:17.601902,false
PI,2023-06-04,54.25,4.0,699,7.38,2023-06-05T07:45:17.601902,false
PI,2023-06-04,59.89,5.0,687,8.4,2023-06-05T07:45:17.601902,false
PI,2023-06-03,60.21,5.0,438,6.45,2023-06-05T07:45:17.601902,false
PI,2023-05-29,51.23,4.0,605,7.68,2023-06-05T07:45:17.601902,false
PI,2023-06-01,58.91,5.0,77,8.46,2023-06-05T07:45:17.601902,false
PI,2023-06-04,58.13,6.0,17,8.78,2023-06-05T07:45:17.601902,false
PI,2023-06-04,58.33,5.0,1,8.45,2023-06-05T07:45:17.601902,false
PI,2023-06-04,67.69,6.0,743,9.5,2023-06-05T07:45:17.601902,false
PI,2023-06-03,51.68,5.0,595,7.67,2023-06-05T07:45:17.601902,false
PI,2023-05-30,53.11,5.0,198,7.61,2023-06-05T07:45:17.601902,false
PI,2023-05-31,54.58,4.0,645,8.14,2023-06-05T07:45:17.601902,false
PI,2023-06-04,42.46,2.0,91,6.51,2023-06-05T07:45:17.601902,false
PI,2023-05-29,50.0,4.0,216,7.94,2023-06-05T07:45:17.601902,false
PI,2023-05-30,55.31,6.0,160,9.04,2023-06-05T07:45:17.601902,false
PI,2023-06-02,50.53,4.0,627,8.52,2023-06-05T07:45:17.601902,false
PI,2023-06-01,57.64,6.0,947,8.78,2023-06-05T07:45:17.601902,false
PI,2023-05-30,62.74,5.0,44,7.7,2023-06-05T07:45:17.601902,false
PI,2023-05-31,52.26,4.0,204,6.22,2023-06-05T07:45:17.601902,false
PI,2023-05-29,66.23,6.0,122,7.77,2023-06-05T07:45:17.601902,false
PI,2023-05-29,47.71,3.0,188,7.07,2023-06-05T07:45:17.601902,false
PI,2023-05-29,48.8,3.0,92,8.35,2023-06-05T07:45:17.601902,false
PI,2023-05-29,41.32,2.0,632,6.98,2023-06-05T07:45:17.601902,false
PI,2023-06-03,54.01,4.0,252,7.88,2023-06-05T07:45:17.601902,false
PI,2023-05-31,58.04,5.0,635,8.48,2023-06-05T07:45:17.601902,false
PI,2023-06-04,55.96,4.0,456,9.01,2023-06-05T07:45:17.601902,false
PI,2023-06-02,41.95,4.0,154,7.98,2023-06-05T07:45:17.601902,false
PI,2023-05-31,56.52,4.0,728,7.87,2023-06-05T07:45:17.601902,false
PI,2023-05-31,54.44,4.0,668,8.48,2023-06-05T07:45:17.601902,false
PI,2023-06-01,57.71,4.0,430,7.0,2023-06-05T07:45:17.601902,false
PI,2023-05-29,42.92,2.0,657,7.54,2023-06-05T07:45:17.601902,false
PI,2023-06-04,46.33,3.0,32,8.08,2023-06-05T07:45:17.601902,false
PI,2023-06-02,64.42,5.0,802,9.11,2023-06-05T07:45:17.601902,false
PI,2023-06-01,68.75,9.0,169,8.17,2023-06-05T07:45:17.601902,false
PI,2023-06-01,68.57,6.0,51,8.68,2023-06-05T07:45:17.601902,false
PI,2023-06-01,51.2,4.0,84,8.05,2023-06-05T07:45:17.601902,false
PI,2023-06-03,52.11,4.0,208,5.97,2023-06-05T07:45:17.601902,false
PI,2023-06-02,6.69,1.0,45,4.57,2023-06-05T07:45:17.601902,false
PI,2023-06-03,43.03,3.0,601,7.71,2023-06-05T07:45:17.601902,false
PI,2023-06-02,37.18,2.0,19,6.48,2023-06-05T07:45:17.601902,false
PI,2023-06-01,49.02,4.0,671,7.26,2023-06-05T07:45:17.601902,false
PI,2023-06-03,59.89,5.0,458,5.88,2023-06-05T07:45:17.601902,false
PI,2023-05-29,55.66,4.0,513,7.36,2023-06-05T07:45:17.601902,false
PI,2023-06-01,62.09,5.0,189,8.35,2023-06-05T07:45:17.601902,false
PI,2023-06-02,49.55,4.0,8,7.06,2023-06-05T07:45:17.601902,false
PI,2023-05-31,49.52,5.0,507,8.81,2023-06-05T07:45:17.601902,false
PI,2023-06-04,68.85,6.0,183,9.28,2023-06-05T07:45:17.601902,false
PI,2023-06-02,62.7,5.0,676,8.79,2023-06-05T07:45:17.601902,false
PI,2023-06-01,45.85,4.0,589,7.99,2023-06-05T07:45:17.601902,false
PI,2023-06-02,69.09,6.0,16,7.88,2023-06-05T07:45:17.601902,false
PI,2023-06-04,62.02,5.0,66,8.43,2023-06-05T07:45:17.601902,false
PI,2023-05-30,47.63,3.0,613,7.94,2023-06-05T07:45:17.601902,false
PI,2023-06-03,53.59,5.0,972,8.7,2023-06-05T07:45:17.601902,false
PI,2023-05-31,48.68,3.0,471,6.45,2023-06-05T07:45:17.601902,false
PI,2023-06-03,55.01,4.0,82,7.58,2023-06-05T07:45:17.601902,false
PI,2023-06-04,48.43,3.0,165,7.91,2023-06-05T07:45:17.601902,false
PI,2023-06-04,60.85,5.0,422,9.07,2023-06-05T07:45:17.601902,false
PI,2023-06-03,72.4,7.0,4,9.19,2023-06-05T07:45:17.601902,false
PI,2023-05-29,69.09,6.0,16,6.86,2023-06-05T07:45:17.601902,false
PI,2023-06-04,68.57,6.0,51,8.68,2023-06-05T07:45:17.601902,false
PI,2023-06-04,66.49,6.0,461,9.5,2023-06-05T07:45:17.601902,false
PI,2023-06-03,42.86,2.0,57,7.68,2023-06-05T07:45:17.601902,false
PI,2023-06-01,55.05,4.0,484,5.79,2023-06-05T07:45:17.601902,false
PI,2023-05-30,50.26,4.0,235,6.94,2023-06-05T07:45:17.601902,false
PI,2023-05-30,54.46,5.0,161,8.99,2023-06-05T07:45:17.601902,false
PI,2023-06-04,60.0,5.0,258,8.89,2023-06-05T07:45:17.601902,false
PI,2023-06-03,50.53,4.0,627,8.17,2023-06-05T07:45:17.601902,false
PI,2023-06-02,44.64,3.0,689,8.03,2023-06-05T07:45:17.601902,false
PI,2023-06-03,50.19,5.0,773,8.37,2023-06-05T07:45:17.601902,false
PI,2023-05-31,60.71,7.0,593,8.75,2023-06-05T07:45:17.601902,false
PI,2023-06-02,49.44,5.0,745,7.82,2023-06-05T07:45:17.601902,false
PI,2023-06-03,59.65,5.0,2,7.33,2023-06-05T07:45:17.601902,false
PI,2023-05-30,9.0,1.0,88,4.94,2023-06-05T07:45:17.601902,false
PI,2023-05-29,59.65,5.0,2,7.83,2023-06-05T07:45:17.601902,false
